key_resp_14.rt,alt_image1_location,__experimentName,key_resp_21.rt,experiment_start_resp.rt,key_resp_18.keys,demo_info.thisRepN,key_resp_4.keys,key_resp_11.rt,textbox_7.text,key_resp_14.keys,test_loop.ran,date,key_resp_26.rt,expName,pretraining_plus_test.thisTrialN,condition,consent_resp.keys,key_resp_5.rt,pretraining_loop.ran,prod_label,production_block.ran,key_resp_13.rt,pretraining_loop.thisN,image_size,key_resp_3.rt,test_loop.thisTrialN,key_resp_4.rt,consent_resp.rt,forced_choice_block.thisIndex,textbox_3.text,key_resp_26.keys,prod_condition,image1,label2,key_resp_15.rt,textbox_2.text,alt_image1,filepath,key_resp_17.rt,training_block.thisIndex,pretraining,training_block.thisN,label1,key_resp_15.keys,training_block.thisRepN,demo_info.thisTrialN,production_block.thisRepN,textbox_4.text,key_resp_17.keys,key_resp_21.keys,key_resp_6.keys,production_block.thisIndex,pretraining_loop.thisTrialN,key_resp_18.rt,suffix1,forced_choice_block.thisN,comp_label1_location,demo_info.thisIndex,alt_image2_location,demo_info.ran,key_resp_10.rt,key_resp_22.keys,test_loop.thisIndex,prod_resp.text,pretraining_loop.thisRepN,key_resp_13.keys,suffix2,training_block.thisTrialN,key_resp_23.keys,alt_image2,key_resp_20.rt,pretraining_loop.thisIndex,comp_image_location,textbox_6.text,production_block.thisTrialN,key_resp_24.keys,key_resp_10.keys,forced_choice_block.thisTrialN,key_resp_16.rt,session,prod_image2_size,forced_choice_block.thisRepN,key_resp_20.keys,stem_filename,comp_image,comp_condition_stem,key_resp_5.keys,prod_image2,key_resp_9.rt,comp_image_size,pretraining_plus_test.order,prod_image1,key_resp_7.keys,key_resp_23.rt,psychopyVersion,comp_label2_location,suffix,key_resp_9.keys,key_resp_11.keys,key_resp_22.rt,test_loop.thisN,comp_condition_suffix,textbox_5.text,key_resp_6.rt,key_resp_16.keys,forced_choice_block.ran,demo_info.thisN,textbox.text,__session,alt_image2_size,stem,pretraining_plus_test.thisRepN,test_loop.thisRepN,alt_image1_size,textbox_10.text,__participant,key_resp_8.rt,frameRate,participant,key_resp_8.keys,pretraining_plus_test.thisN,__datetime,file,experiment_start_resp.keys,training_block.ran,OS,pretraining_plus_test.thisIndex,key_resp_24.rt,textbox_9.text,production_block.thisN,pretraining_loop.order,label,pretraining_plus_test.ran,key_resp_3.keys,key_resp_7.rt,prod_image2_location
﻿,,generalizability,,,,,,,,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/2_dim_sg.PNG,,6,,27,,,0,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,001,,,,7,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,chool,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,2_dim_sg.PNG,,1,MacIntel,,,,,,choolnem,,,,
﻿,,generalizability,,,m,,,,meronem,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/3_dim_sg.PNG,,11,,28,,,0,,,,,,,,,3.324000000000069,,,,,,,,,,,,,,28,,,,,,,,,,,,001,,,,12,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,mero,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,3_dim_sg.PNG,,1,MacIntel,,,,,,meronem,,,,
﻿,,generalizability,,,n,,,,berkodan,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/7_2.PNG,,18,,29,,,0,,,,,,,,,1.7619999999997162,,,,,,,,,,,,,,29,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,berko,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,7_2.PNG,,1,MacIntel,,,,,,berkodan,,,,
﻿,,generalizability,,,m,,,,choolnem,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/2_dim_sg.PNG,,6,,30,,,1,,,,,,,,,2.143000000000029,,,,,,,,,,,,,,0,,,,,,,,,,,,001,,,,7,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,chool,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,2_dim_sg.PNG,,1,MacIntel,,,,,,choolnem,,,,
﻿,,generalizability,,,l,,,,berkosil,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/2_2.PNG,,25,,31,,,1,,,,,,,,,1.7910000000001673,,,,,,,,,,,,,,1,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,sil,,,,,,,,,,,,001,,berko,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,2_2.PNG,,1,MacIntel,,,,,,berkosil,,,,
﻿,,generalizability,,,n,,,,korashoon,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/3_dim_sg.PNG,,29,,32,,,1,,,,,,,,,1.8589999999999236,,,,,,,,,,,,,,2,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,shoon,,,,,,,,,,,,001,,kora,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,3_dim_sg.PNG,,1,MacIntel,,,,,,korashoon,,,,
﻿,,generalizability,,,m,,,,vorkenem,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/3_dim_sg.PNG,,9,,33,,,1,,,,,,,,,1.763999999999669,,,,,,,,,,,,,,3,,,,,,,,,,,,001,,,,10,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,vorke,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,3_dim_sg.PNG,,1,MacIntel,,,,,,vorkenem,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/2_dim_sg.PNG,,5,,34,,,1,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,001,,,,6,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,bani,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,2_dim_sg.PNG,,1,MacIntel,,,,,,baninem,,,,
﻿,,generalizability,,,n,,,,berkodan,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/5_2.PNG,,16,,35,,,1,,,,,,,,,2.0140000000001237,,,,,,,,,,,,,,5,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,berko,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,5_2.PNG,,1,MacIntel,,,,,,berkodan,,,,
﻿,,generalizability,,,m,,,,kudomnem,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/2_dim_sg.PNG,,7,,36,,,1,,,,,,,,,3.367000000000189,,,,,,,,,,,,,,6,,,,,,,,,,,,001,,,,8,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,kudom,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,2_dim_sg.PNG,,1,MacIntel,,,,,,kudomnem,,,,
﻿,,generalizability,,,n,,,,koradan,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/11_2.PNG,,22,,37,,,1,,,,,,,,,1.6839999999997417,,,,,,,,,,,,,,7,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,kora,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,11_2.PNG,,1,MacIntel,,,,,,koradan,,,,
﻿,,generalizability,,,n,,,,berkoshoon,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/2_dim_sg.PNG,,28,,38,,,1,,,,,,,,,2.5330000000003565,,,,,,,,,,,,,,8,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,shoon,,,,,,,,,,,,001,,berko,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,2_dim_sg.PNG,,1,MacIntel,,,,,,berkoshoon,,,,
﻿,,generalizability,,,m,,,,ostonem,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/3_dim_sg.PNG,,8,,39,,,1,,,,,,,,,1.5579999999999927,,,,,,,,,,,,,,9,,,,,,,,,,,,001,,,,9,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,osto,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,3_dim_sg.PNG,,1,MacIntel,,,,,,ostonem,,,,
﻿,,generalizability,,,n,,,,baldan,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/3_2.PNG,,14,,40,,,1,,,,,,,,,1.375,,,,,,,,,,,,,,10,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,bal,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,3_2.PNG,,1,MacIntel,,,,,,baldan,,,,
﻿,,generalizability,,,n,,,,berkodan,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/7_2.PNG,,18,,41,,,1,,,,,,,,,1.6599999999998545,,,,,,,,,,,,,,11,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,berko,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,7_2.PNG,,1,MacIntel,,,,,,berkodan,,,,
﻿,,generalizability,,,n,,,,baldan,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/1_2.PNG,,12,,42,,,1,,,,,,,,,1.8820000000000618,,,,,,,,,,,,,,12,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,bal,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,1_2.PNG,,1,MacIntel,,,,,,baldan,,,,
﻿,,generalizability,,,n,,,,koradan,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/10_2.PNG,,21,,43,,,1,,,,,,,,,1.650000000000091,,,,,,,,,,,,,,13,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,kora,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,10_2.PNG,,1,MacIntel,,,,,,koradan,,,,
﻿,,generalizability,,,l,,,,balsil,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/1_2.PNG,,24,,44,,,1,,,,,,,,,1.41399999999976,,,,,,,,,,,,,,14,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,sil,,,,,,,,,,,,001,,bal,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,1_2.PNG,,1,MacIntel,,,,,,balsil,,,,
﻿,,generalizability,,,n,,,,berkodan,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/8_2.PNG,,19,,45,,,1,,,,,,,,,1.5520000000001346,,,,,,,,,,,,,,15,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,berko,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,8_2.PNG,,1,MacIntel,,,,,,berkodan,,,,
﻿,,generalizability,,,m,,,,binnem,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/3_dim_sg.PNG,,10,,46,,,1,,,,,,,,,1.4940000000001419,,,,,,,,,,,,,,16,,,,,,,,,,,,001,,,,11,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,bin,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,3_dim_sg.PNG,,1,MacIntel,,,,,,binnem,,,,
﻿,,generalizability,,,n,,,,koradan,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/12_2.PNG,,23,,47,,,1,,,,,,,,,1.6839999999997417,,,,,,,,,,,,,,17,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,kora,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,12_2.PNG,,1,MacIntel,,,,,,koradan,,,,
﻿,,generalizability,,,m,,,,berkonem,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/1_dim_sg.PNG,,1,,48,,,1,,,,,,,,,1.7820000000001528,,,,,,,,,,,,,,18,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,berko,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,1_dim_sg.PNG,,1,MacIntel,,,,,,berkonem,,,,
﻿,,generalizability,,,m,,,,pipanem,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/2_dim_sg.PNG,,4,,49,,,1,,,,,,,,,1.6289999999999054,,,,,,,,,,,,,,19,,,,,,,,,,,,001,,,,5,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,pipa,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,2_dim_sg.PNG,,1,MacIntel,,,,,,pipanem,,,,
﻿,,generalizability,,,n,,,,beldan2lndkjbaldan,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/2_2.PNG,,13,,50,,,1,,,,,,,,,7.175999999999931,,,,,,,,,,,,,,20,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,bal,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,2_2.PNG,,1,MacIntel,,,,,,baldan,,,,
﻿,,generalizability,,,n,,,,berkodan,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/6_2.PNG,,17,,51,,,1,,,,,,,,,1.7729999999996835,,,,,,,,,,,,,,21,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,berko,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,6_2.PNG,,1,MacIntel,,,,,,berkodan,,,,
﻿,,generalizability,,,n,,,,koradan,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/9_2.PNG,,20,,52,,,1,,,,,,,,,4.891000000000076,,,,,,,,,,,,,,22,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,kora,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,9_2.PNG,,1,MacIntel,,,,,,koradan,,,,
﻿,,generalizability,,,l,,,,korasil,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/3_2.PNG,,26,,53,,,1,,,,,,,,,1.6489999999998872,,,,,,,,,,,,,,23,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,sil,,,,,,,,,,,,001,,kora,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,3_2.PNG,,1,MacIntel,,,,,,korasil,,,,
﻿,,generalizability,,,n,,,,baldan,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/4_2.PNG,,15,,54,,,1,,,,,,,,,1.469000000000051,,,,,,,,,,,,,,24,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,bal,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,4_2.PNG,,1,MacIntel,,,,,,baldan,,,,
﻿,,generalizability,,,m,,,,meronem,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/3_dim_sg.PNG,,11,,55,,,1,,,,,,,,,1.4780000000000655,,,,,,,,,,,,,,25,,,,,,,,,,,,001,,,,12,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,mero,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,3_dim_sg.PNG,,1,MacIntel,,,,,,meronem,,,,
﻿,,generalizability,,,n,,,,balshoon,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/1_dim_sg.PNG,,27,,56,,,1,,,,,,,,,1.6329999999998108,,,,,,,,,,,,,,26,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,shoon,,,,,,,,,,,,001,,bal,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,1_dim_sg.PNG,,1,MacIntel,,,,,,balshoon,,,,
﻿,,generalizability,,,m,,,,nakonem,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/1_dim_sg.PNG,,3,,57,,,1,,,,,,,,,1.6410000000000764,,,,,,,,,,,,,,27,,,,,,,,,,,,001,,,,4,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,nako,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,1_dim_sg.PNG,,1,MacIntel,,,,,,nakonem,,,,
﻿,,generalizability,,,m,,,,koranem,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/1_dim_sg.PNG,,2,,58,,,1,,,,,,,,,1.6529999999997926,,,,,,,,,,,,,,28,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,kora,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,1_dim_sg.PNG,,1,MacIntel,,,,,,koranem,,,,
﻿,,generalizability,,,m,,,,balnem,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/1_dim_sg.PNG,,0,,59,,,1,,,,,,,,,1.3150000000000546,,,,,,,,,,,,,,29,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,bal,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,1_dim_sg.PNG,,1,MacIntel,,,,,,balnem,,,,
﻿,,generalizability,,,n,,,,koradan,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/10_2.PNG,,21,,60,,,2,,,,,,,,,1.7269999999998618,,,,,,,,,,,,,,0,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,kora,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,10_2.PNG,,1,MacIntel,,,,,,koradan,,,,
﻿,,generalizability,,,n,,,,baldan,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/2_2.PNG,,13,,61,,,2,,,,,,,,,1.4380000000001019,,,,,,,,,,,,,,1,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,bal,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,2_2.PNG,,1,MacIntel,,,,,,baldan,,,,
﻿,,generalizability,,,m,,,,binnem,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/3_dim_sg.PNG,,10,,62,,,2,,,,,,,,,1.6320000000000618,,,,,,,,,,,,,,2,,,,,,,,,,,,001,,,,11,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,bin,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,3_dim_sg.PNG,,1,MacIntel,,,,,,binnem,,,,
﻿,,generalizability,,,n,,,,baldan,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/1_2.PNG,,12,,63,,,2,,,,,,,,,1.3489999999997053,,,,,,,,,,,,,,3,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,bal,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,1_2.PNG,,1,MacIntel,,,,,,baldan,,,,
﻿,,generalizability,,,n,,,,koradan,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/11_2.PNG,,22,,64,,,2,,,,,,,,,1.7290000000002692,,,,,,,,,,,,,,4,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,kora,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,11_2.PNG,,1,MacIntel,,,,,,koradan,,,,
﻿,,generalizability,,,n,,,,baldan,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/4_2.PNG,,15,,65,,,2,,,,,,,,,1.3350000000000364,,,,,,,,,,,,,,5,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,bal,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,4_2.PNG,,1,MacIntel,,,,,,baldan,,,,
﻿,,generalizability,,,m,,,,baninem,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/2_dim_sg.PNG,,5,,66,,,2,,,,,,,,,1.598000000000411,,,,,,,,,,,,,,6,,,,,,,,,,,,001,,,,6,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,bani,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,2_dim_sg.PNG,,1,MacIntel,,,,,,baninem,,,,
﻿,,generalizability,,,n,,,,berkodan,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/8_2.PNG,,19,,67,,,2,,,,,,,,,1.79300000000012,,,,,,,,,,,,,,7,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,berko,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,8_2.PNG,,1,MacIntel,,,,,,berkodan,,,,
﻿,,generalizability,,,n,,,,balshoon,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/1_dim_sg.PNG,,27,,68,,,2,,,,,,,,,1.9760000000001128,,,,,,,,,,,,,,8,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,shoon,,,,,,,,,,,,001,,bal,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,1_dim_sg.PNG,,1,MacIntel,,,,,,balshoon,,,,
﻿,,generalizability,,,n,,,,berkoshoon,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/2_dim_sg.PNG,,28,,69,,,2,,,,,,,,,2.0289999999999964,,,,,,,,,,,,,,9,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,shoon,,,,,,,,,,,,001,,berko,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,2_dim_sg.PNG,,1,MacIntel,,,,,,berkoshoon,,,,
﻿,,generalizability,,,m,,,,koranem,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/1_dim_sg.PNG,,2,,70,,,2,,,,,,,,,1.4369999999998981,,,,,,,,,,,,,,10,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,kora,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,1_dim_sg.PNG,,1,MacIntel,,,,,,koranem,,,,
﻿,,generalizability,,,m,,,,choolnem,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/2_dim_sg.PNG,,6,,71,,,2,,,,,,,,,3.686999999999898,,,,,,,,,,,,,,11,,,,,,,,,,,,001,,,,7,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,chool,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,2_dim_sg.PNG,,1,MacIntel,,,,,,choolnem,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/3_dim_sg.PNG,,9,,72,,,2,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,001,,,,10,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,vorke,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,3_dim_sg.PNG,,1,MacIntel,,,,,,vorkenem,,,,
﻿,,generalizability,,,m,,,,berkonem,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/1_dim_sg.PNG,,1,,73,,,2,,,,,,,,,1.7730000000001382,,,,,,,,,,,,,,13,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,berko,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,1_dim_sg.PNG,,1,MacIntel,,,,,,berkonem,,,,
﻿,,generalizability,,,l,,,,korasil,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/3_2.PNG,,26,,74,,,2,,,,,,,,,1.6640000000002146,,,,,,,,,,,,,,14,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,sil,,,,,,,,,,,,001,,kora,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,3_2.PNG,,1,MacIntel,,,,,,korasil,,,,
﻿,,generalizability,,,n,,,,koradan,,,2023-09-26_11h35.07.023,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/9_2.PNG,,20,,75,,,2,,,,,,,,,1.7460000000000946,,,,,,,,,,,,,,15,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,kora,,,,,269724,,71.42857142857143,269724,,,2023-09-26_11h34.44.401,9_2.PNG,,1,MacIntel,,,,,,koradan,,,,
