weights,Stem,Meaning,Frequency,row_number,label
0.7628529694782782,Novel,Original,Frequent,93,Original Frequent
0.7413664583950677,Novel,Original,Frequent,94,Original Frequent
0.7413664583950677,Novel,Original,Frequent,95,Original Frequent
0.721723515968672,Novel,Original,Frequent,96,Original Frequent
0.7315722638135446,Novel,Original,Frequent,97,Original Frequent
0.6994108025172555,Novel,Original,Frequent,98,Original Frequent
0.7025529309155971,Novel,Original,Frequent,99,Original Frequent
0.7313454732921129,Novel,Original,Frequent,100,Original Frequent
0.7329241368524549,Novel,Original,Frequent,101,Original Frequent
0.7333829687607893,Novel,Original,Frequent,102,Original Frequent
0.7448060600793829,Novel,Original,Frequent,103,Original Frequent
0.754025983700194,Novel,Original,Frequent,104,Original Frequent
0.7655074328664718,Novel,Original,Frequent,105,Original Frequent
0.7686683033804692,Novel,Original,Frequent,106,Original Frequent
0.7523443061894468,Novel,Original,Frequent,107,Original Frequent
0.7506312304107496,Novel,Original,Frequent,108,Original Frequent
0.7508660775386247,Novel,Original,Frequent,109,Original Frequent
0.7548872629324851,Novel,Original,Frequent,110,Original Frequent
0.7556863819033626,Novel,Original,Frequent,111,Original Frequent
