fc_flash.started,key_resp_11.rt,key_resp_17.rt,key_resp_11.keys,key_resp_17.keys,comp_image_size,comp_label1_location,key_resp_30.keys,end.stopped,consent6.started,forced_choice_block.thisRepN,prod_image1,condition,training_block.thisIndex,image2_label,consent3.stopped,image_size,image1_label,suffix,key_resp_16.rt,consent.started,demographic_questions.stopped,suffix2,mouse.leftButton,debriefing2.started,fc_pre.started,experiment_start_resp.rt,comprehension_loop.thisRepN,consent6.stopped,begin_experiment.started,training.started,key_resp_3.keys,mouse.y,stem_condition,key_resp_9.keys,consent.stopped,training_block.thisN,prod_image2,psychopyVersion,key_resp_16.keys,key_resp_18.rt,comprehension_four_images.started,alt_image2_location,key_resp_15.rt,consent2.stopped,comp_condition_suffix,key_resp_13.keys,stem,prod_image2_location,label,consent_resp_6.rt,consent3.started,demo_age.started,debriefing1.stopped,debriefing3.stopped,comp_inst.stopped,demo_age.stopped,consent_resp.keys,comprehension_loop.thisN,key_resp_19.rt,mouse.midButton,key_resp_27.rt,debriefing0.stopped,demo_info.ran,comprehension_loop.ran,image3,training_block.thisTrialN,prod_four_images.stopped,image1,comprehension_instructions.started,prod_inst_2.stopped,comp_image_location,key_resp_33.keys,demo_other_langs.started,textbox.text,forced_choice.stopped,demo_native_lang.stopped,demo_info.thisIndex,prod_pre.started,OS,consent_resp_4.rt,consent_resp_3.rt,mouse.time,key_resp_9.rt,comp_instructions_cont.started,clear_screen.started,consent5.stopped,key_resp_14.rt,key_resp_18.duration,mouse.x,demo_native_lang.started,prod_image2_size,production_block.thisRepN,key_resp_18.keys,key_resp_28.keys,forced_choice_block.ran,comprehension_instructions.stopped,key_resp_29.rt,image4_label,consent_resp_4.keys,randomizer.stopped,forced_choice_block.thisIndex,blank_trial.started,demo_info.thisTrialN,consent_resp_2.rt,consent_resp_2.keys,prod_label,demo_info.thisN,production_block.ran,debriefing2.stopped,image3_label,image4,training_2.stopped,comprehension_loop.thisIndex,instructions.stopped,key_resp_14.keys,big_image_flash.started,consent_resp_5.rt,training_block.ran,key_resp_30.rt,file,__session,prod_four_images.started,randomizer.started,alt_image2,alt_image1_location,comprehension_four_images.stopped,consent4.started,prod_inst_2.started,image2,forced_choice_block.thisTrialN,prod_condition,key_resp_10.rt,forced_choice_block.thisN,consent2.started,fc_pre.stopped,production_block.thisTrialN,training.stopped,comprehension_label,training_2.started,debriefing1.started,production.stopped,experiment_start_resp.keys,consent4.stopped,label2,key_resp_27.keys,clear_screen.stopped,__datetime,alt_image1,prod_resp.text,date,prod_instr.started,big_image_flash.stopped,production_block.thisN,big_image_flash_fc.started,mouse.clicked_name,production_block.thisIndex,comp_instructions_cont.stopped,fc_flash.stopped,demo_other_langs.stopped,key_resp_19.keys,consent_resp.rt,textbox_6.text,prod_pre.stopped,demographic_questions.started,forced_choice.started,key_resp_4.rt,stem_filename,label1,blank_trial.stopped,instructions.started,big_image_flash_fc.stopped,alt_image2_size,mouse.rightButton,prod_instr.stopped,textbox_5.text,key_resp_4.keys,key_resp_31.keys,key_resp_15.keys,expName,key_resp_5.rt,suffix1,training_block.thisRepN,comp_image,consent_resp_5.keys,key_resp_28.rt,session,end.started,__experimentName,consent_resp_6.keys,textbox_7.text,production.started,alt_image1_size,key_resp_29.keys,consent5.started,debriefing3.started,comp_condition_stem,comp_inst.started,demo_info.thisRepN,frameRate,audio_files,filepath,__participant,debriefing0.started,key_resp_13.rt,comprehension_loop.thisTrialN,key_resp_5.keys,image_location,key_resp_3.rt,key_resp_31.rt,comp_label2_location,key_resp_33.rt,begin_exp.started,consent_resp_3.keys,key_resp_10.keys,begin_experiment.stopped,participant,begin_exp.stopped
﻿1621.4302000000032,,,,,"['0.20', '0.20']",right,,,,1,,,,,,,,,1.303700000002891,,,shoon,,,1622.676200000003,,,,,,,,,,,,,2023.2.2,right,,,"['0.2', '-0.2']",,,dim_sg,,runde,,,,,,,,,,,,,,,,,,,,,stems_all/18.PNG,,,"['0.2', '0.2']",,,,1624.754600000009,,,,Win32,,,,,,,,,,,,,,,,1,,,,,,29,1624.754600000009,,,,,,,,,,,,,,,,,,,001,,,stems_all/18_dim_pl.PNG,"['-0.2', '-0.2']",,,,,31,,,73,,1622.6765,,,,,,,,,rundeshoon,,,2025-01-23_11h06.53.786,stems_all/18_2.PNG,,2025-01-23_11h07.36.502,,,,1619.4305000000002,,,,1622.676100000009,,,,,,,1622.6765,,,rundenem,1625.5006000000092,,1621.4301000000091,"['0.20', '0.20']",,,,,,,generalizability_mini,,nem,,stems_all/18_dim_sg.PNG,,,001,,generalizability_experiment_v3,,,,"['0.35', '0.35']",,,,novel,,,116.27906976736315,,,501168,,,,,,,,left,,,,,,60472,
﻿1627.4937000000032,,,,,"['0.20', '0.20']",right,,,,1,,,,,,,,,1.4289000000057968,,,dan,,,1628.742900000006,,,,,,,,,,,,,2023.2.2,right,,,"['0.2', '0.2']",,,dim_pl,,berko,,,,,,,,,,,,,,,,,,,,,stems_all/2.PNG,,,"['0.2', '-0.2']",,,,1630.952100000009,,,,Win32,,,,,,,,,,,,,,,,1,,,,,,1,1630.9522000000031,,,,,,,,,,,,,,,,,,,001,,,stems_all/2_dim_sg.PNG,"['-0.2', '-0.2']",,,,,32,,,74,,1628.7433000000121,,,,,,,,,berkodan,,,2025-01-23_11h06.53.786,stems_all/2_2.PNG,,2025-01-23_11h07.36.502,,,,1625.5019000000061,,,,1628.742900000006,,,,,,,1628.743400000006,,,berkonem,1631.6991000000091,,1627.4937000000032,"['0.20', '0.20']",,,,,,,generalizability_mini,,nem,,stems_all/2_dim_pl.PNG,,,001,,generalizability_experiment_v3,,,,"['0.35', '0.35']",,,,familiar,,,116.27906976736315,,,501168,,,,,,,,left,,,,,,60472,
﻿1633.696800000012,,,,,"['0.20', '0.20']",right,,,,1,,,,,,,,,1.3356000000089807,,,sil,,,1634.942800000012,,,,,,,,,,,,,2023.2.2,left,,,"['0.2', '0.2']",,,dim_pl,,lucko,,,,,,,,,,,,,,,,,,,,,stems_all/17.PNG,,,"['0.2', '-0.2']",,,,1637.059300000012,,,,Win32,,,,,,,,,,,,,,,,1,,,,,,16,1637.059400000006,,,,,,,,,,,,,,,,,,,001,,,stems_all/17_dim_sg.PNG,"['-0.2', '-0.2']",,,,,33,,,75,,1634.9430000000002,,,,,,,,,luckosil,,,2025-01-23_11h06.53.786,stems_all/17_2.PNG,,2025-01-23_11h07.36.502,,,,1631.7002000000032,,,,1634.942700000003,,,,,,,1634.943100000009,,,luckodan,1637.8105,,1633.6967000000031,"['0.20', '0.20']",,,,,,,generalizability_mini,,dan,,stems_all/17_dim_pl.PNG,,,001,,generalizability_experiment_v3,,,,"['0.35', '0.35']",,,,novel,,,116.27906976736315,,,501168,,,,,,,,left,,,,,,60472,
﻿1639.8107000000032,,,,,"['0.20', '0.20']",right,,,,1,,,,,,,,,1.6424999999999272,,,dan,,,1641.055400000006,,,,,,,,,,,,,2023.2.2,right,,,"['0.2', '0.2']",,,dim_pl,,runde,,,,,,,,,,,,,,,,,,,,,stems_all/18.PNG,,,"['0.2', '-0.2']",,,,1643.474800000012,,,,Win32,,,,,,,,,,,,,,,,1,,,,,,17,1643.474900000006,,,,,,,,,,,,,,,,,,,001,,,stems_all/18_dim_sg.PNG,"['-0.2', '-0.2']",,,,,34,,,76,,1641.055600000009,,,,,,,,,rundedan,,,2025-01-23_11h06.53.786,stems_all/18_2.PNG,,2025-01-23_11h07.36.502,,,,1637.811100000009,,,,1641.055300000012,,,,,,,1641.055700000003,,,rundesil,1644.224600000009,,1639.8106000000091,"['0.20', '0.20']",,,,,,,generalizability_mini,,sil,,stems_all/18_dim_pl.PNG,,,001,,generalizability_experiment_v3,,,,"['0.35', '0.35']",,,,novel,,,116.27906976736315,,,501168,,,,,,,,left,,,,,,60472,
﻿1646.2265000000002,,,,,"['0.35', '0.35']",left,,,,1,,,,,,,,,0.9774999999999636,,,sil,,,1647.4754000000062,,,,,,,,,,,,,2023.2.2,right,,,"['0.2', '-0.2']",,,big,,runde,,,,,,,,,,,,,,,,,,,,,stems_all/18.PNG,,,"['-0.2', '-0.2']",,,,1649.215900000006,,,,Win32,,,,,,,,,,,,,,,,1,,,,,,41,1649.215900000006,,,,,,,,,,,,,,,,,,,001,,,stems_all/18_dim_pl.PNG,"['0.2', '0.2']",,,,,35,,,77,,1647.4754000000062,,,,,,,,,rundesil,,,2025-01-23_11h06.53.786,stems_all/18_dim_sg.PNG,,2025-01-23_11h07.36.502,,,,1644.2250000000001,,,,1647.475300000012,,,,,,,1647.4754000000062,,,rundedan,1649.967300000012,,1646.2265000000002,"['0.20', '0.20']",,,,,,,generalizability_mini,,dan,,stems_all/18_2.PNG,,,001,,generalizability_experiment_v3,,,,"['0.20', '0.20']",,,,novel,,,116.27906976736315,,,501168,,,,,,,,right,,,,,,60472,
﻿1651.9626000000092,,,,,"['0.20', '0.20']",left,,,,1,,,,,,,,,0.9631000000088079,,,nem,,,1653.2126000000092,,,,,,,,,,,,,2023.2.2,left,,,"['0.2', '-0.2']",,,dim_sg,,lucko,,,,,,,,,,,,,,,,,,,,,stems_all/17.PNG,,,"['0.2', '0.2']",,,,1654.9474000000062,,,,Win32,,,,,,,,,,,,,,,,1,,,,,,28,1654.9475000000002,,,,,,,,,,,,,,,,,,,001,,,stems_all/17_dim_pl.PNG,"['-0.2', '-0.2']",,,,,36,,,78,,1653.2129000000061,,,,,,,,,luckonem,,,2025-01-23_11h06.53.786,stems_all/17_2.PNG,,2025-01-23_11h07.36.502,,,,1649.967800000012,,,,1653.2125,,,,,,,1653.2129000000061,,,luckoshoon,1655.694100000009,,1651.9625,"['0.20', '0.20']",,,,,,,generalizability_mini,,shoon,,stems_all/17_dim_sg.PNG,,,001,,generalizability_experiment_v3,,,,"['0.35', '0.35']",,,,novel,,,116.27906976736315,,,501168,,,,,,,,right,,,,,,60472,
﻿1657.699400000006,,,,,"['0.20', '0.20']",right,,,,1,,,,,,,,,1.0958999999909338,,,dan,,,1658.9422000000031,,,,,,,,,,,,,2023.2.2,left,,,"['0.2', '0.2']",,,dim_pl,,bassi,,,,,,,,,,,,,,,,,,,,,stems_all/16.PNG,,,"['0.2', '-0.2']",,,,1660.8115,,,,Win32,,,,,,,,,,,,,,,,1,,,,,,15,1660.811600000009,,,,,,,,,,,,,,,,,,,001,,,stems_all/16_dim_sg.PNG,"['-0.2', '-0.2']",,,,,37,,,79,,1658.942600000009,,,,,,,,,bassidan,,,2025-01-23_11h06.53.786,stems_all/16_2.PNG,,2025-01-23_11h07.36.502,,,,1655.695200000003,,,,1658.942100000009,,,,,,,1658.942700000003,,,bassisil,1661.5615,,1657.699400000006,"['0.20', '0.20']",,,,,,,generalizability_mini,,sil,,stems_all/16_dim_pl.PNG,,,001,,generalizability_experiment_v3,,,,"['0.35', '0.35']",,,,novel,,,116.27906976736315,,,501168,,,,,,,,left,,,,,,60472,
﻿1663.559200000003,,,,,"['0.20', '0.20']",right,,,,1,,,,,,,,,0.7535999999940941,,,shoon,,,1664.798400000006,,,,,,,,,,,,,2023.2.2,left,,,"['0.2', '-0.2']",,,dim_sg,,berko,,,,,,,,,,,,,,,,,,,,,stems_all/2.PNG,,,"['0.2', '0.2']",,,,1666.334300000012,,,,Win32,,,,,,,,,,,,,,,,1,,,,,,25,1666.334300000012,,,,,,,,,,,,,,,,,,,001,,,stems_all/2_dim_pl.PNG,"['-0.2', '-0.2']",,,,,38,,,80,,1664.798700000003,,,,,,,,,berkoshoon,,,2025-01-23_11h06.53.786,stems_all/2_2.PNG,,2025-01-23_11h07.36.502,,,,1661.563200000003,,,,1664.7982000000031,,,,,,,1664.798800000012,,,berkonem,1667.074,,1663.5590000000002,"['0.20', '0.20']",,,,,,,generalizability_mini,,nem,,stems_all/2_dim_sg.PNG,,,001,,generalizability_experiment_v3,,,,"['0.35', '0.35']",,,,familiar,,,116.27906976736315,,,501168,,,,,,,,left,,,,,,60472,
﻿1669.0695,,,,,"['0.20', '0.20']",right,,,,1,,,,,,,,,1.2102999999970052,,,dan,,,1670.3245000000002,,,,,,,,,,,,,2023.2.2,right,,,"['0.2', '-0.2']",,,dim_sg,,bal,,,,,,,,,,,,,,,,,,,,,stems_all/1.PNG,,,"['0.2', '0.2']",,,,1672.313300000012,,,,Win32,,,,,,,,,,,,,,,,1,,,,,,18,1672.313300000012,,,,,,,,,,,,,,,,,,,001,,,stems_all/1_dim_pl.PNG,"['-0.2', '-0.2']",,,,,39,,,81,,1670.3248000000121,,,,,,,,,baldan,,,2025-01-23_11h06.53.786,stems_all/1_2.PNG,,2025-01-23_11h07.36.502,,,,1667.074700000003,,,,1670.3245000000002,,,,,,,1670.3248000000121,,,balnem,1673.0689000000061,,1669.069400000006,"['0.20', '0.20']",,,,,,,generalizability_mini,,nem,,stems_all/1_dim_sg.PNG,,,001,,generalizability_experiment_v3,,,,"['0.35', '0.35']",,,,familiar,,,116.27906976736315,,,501168,,,,,,,,left,,,,,,60472,
﻿1675.076100000009,,,,,"['0.35', '0.35']",right,,,,1,,,,,,,,,0.8507000000029166,,,sil,,,1676.325,,,,,,,,,,,,,2023.2.2,right,,,"['0.2', '-0.2']",,,big,,berko,,,,,,,,,,,,,,,,,,,,,stems_all/2.PNG,,,"['-0.2', '-0.2']",,,,1677.9547000000032,,,,Win32,,,,,,,,,,,,,,,,1,,,,,,37,1677.9550000000002,,,,,,,,,,,,,,,,,,,001,,,stems_all/2_dim_pl.PNG,"['0.2', '0.2']",,,,,40,,,82,,1676.3252000000032,,,,,,,,,berkosil,,,2025-01-23_11h06.53.786,stems_all/2_dim_sg.PNG,,2025-01-23_11h07.36.502,,,,1673.0696000000091,,,,1676.324900000006,,,,,,,1676.325300000012,,,berkodan,1678.7082000000032,,1675.076,"['0.20', '0.20']",,,,,,,generalizability_mini,,dan,,stems_all/2_2.PNG,,,001,,generalizability_experiment_v3,,,,"['0.20', '0.20']",,,,familiar,,,116.27906976736315,,,501168,,,,,,,,left,,,,,,60472,
﻿1680.7105000000001,,,,,"['0.20', '0.20']",right,,,,1,,,,,,,,,1.9071999999880518,,,dan,,,1681.960600000009,,,,,,,,,,,,,2023.2.2,right,,,"['0.2', '0.2']",,,dim_pl,,berko,,,,,,,,,,,,,,,,,,,,,stems_all/2.PNG,,,"['0.2', '-0.2']",,,,1684.642400000006,,,,Win32,,,,,,,,,,,,,,,,1,,,,,,13,1684.6429000000062,,,,,,,,,,,,,,,,,,,001,,,stems_all/2_dim_sg.PNG,"['-0.2', '-0.2']",,,,,41,,,83,,1681.960700000003,,,,,,,,,berkodan,,,2025-01-23_11h06.53.786,stems_all/2_2.PNG,,2025-01-23_11h07.36.502,,,,1678.708900000006,,,,1681.9605000000001,,,,,,,1681.960700000003,,,berkosil,1685.3950000000002,,1680.710400000006,"['0.20', '0.20']",,,,,,,generalizability_mini,,sil,,stems_all/2_dim_pl.PNG,,,001,,generalizability_experiment_v3,,,,"['0.35', '0.35']",,,,familiar,,,116.27906976736315,,,501168,,,,,,,,left,,,,,,60472,
﻿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.3956000000092,,,return,,,,,,,Win32,,,,,,,,,,,,,,,,,1692.361700000003,,,,,,,,,,,,,,,,,,,,,,,,,001,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,,,,,,,,,116.27906976736315,,,501168,,,,,,,,,6.699100000008912,,,,,60472,
﻿,,,,,,,,,,,,,,dim_sg,,,big_sg,dan,,,,,1,,,,0,,,,,-0.25344036697247707,novel,,,,,2023.2.2,,,1692.365800000012,,,,,,pil,,,,,,,,,,,0,,0,,,,1,stems_all/13_dim_pl.PNG,,,stems_all/13.PNG,,,,,,,,,,,Win32,,,2.712500000000091,,,,,,,-0.19208715596330275,,,,,,,,,big_pl,,,,1695.5862000000031,,,,,,,,dim_pl,stems_all/13_2.PNG,,17,,,,,,,,001,,,,,1695.586100000009,,,stems_all/13_dim_sg.PNG,,,,,,,,,pildan,,,,,,,,,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,alt_image2_3,,,,,,,,,,,,,,1696.3403000000121,,,,0,,,,,,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,,,,,,,,,116.27906976736315,zara_audio_files/pildan.wav,,501168,,,0,,,,,,,,,,,60472,
﻿,,,,,,,,,,,,,,dim_sg,,,big_sg,none,,,,,1,,,,0,,,,,0.22419724770642202,novel,,,,,2023.2.2,,,1696.341200000003,,,,,,pil,,,,,,,,,,,1,,0,,,,1,stems_all/13_dim_pl.PNG,,,stems_all/13.PNG,,,,,,,,,,,Win32,,,2.3265000000001237,,,,,,,-0.24655963302752293,,,,,,,,,big_pl,,,,1699.180600000009,,,,,,,,dim_pl,stems_all/13_2.PNG,,15,,,,,,,,001,,,,,1699.180600000009,,,stems_all/13_dim_sg.PNG,,,,,,,,,pil,,,,,,,,,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,prod_image1_5,,,,,,,,,,,,,,1699.933800000012,,,,0,,,,,,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,,,,,,,,,116.27906976736315,zara_audio_files/pil.wav,,501168,,,1,,,,,,,,,,,60472,
﻿,,,,,,,,,,,,,,dim_sg,,,big_sg,none,,,,,1,,,,0,,,,,0.21961009174311927,novel,,,,,2023.2.2,,,1699.934100000009,,,,,,shinti,,,,,,,,,,,2,,0,,,,1,stems_all/14_dim_pl.PNG,,,stems_all/14.PNG,,,,,,,,,,,Win32,,,1.2938999999910266,,,,,,,-0.2396788990825688,,,,,,,,,big_pl,,,,1701.73,,,,,,,,dim_pl,stems_all/14_2.PNG,,20,,,,,,,,001,,,,,1701.7298000000121,,,stems_all/14_dim_sg.PNG,,,,,,,,,shinti,,,,,,,,,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,prod_image1_5,,,,,,,,,,,,,,1702.476100000009,,,,0,,,,,,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,,,,,,,,,116.27906976736315,zara_audio_files/shinti.wav,,501168,,,2,,,,,,,,,,,60472,
﻿,,,,,,,,,,,,,,dim_sg,,,big_sg,sil,,,,,1,,,,0,,,,,-0.2448394495412844,novel,,,,,2023.2.2,,,1702.477200000003,,,,,,mero,,,,,,,,,,,3,,0,,,,1,stems_all/12_dim_pl.PNG,,,stems_all/12.PNG,,,,,,,,,,,Win32,,,2.875,,,,,,,0.22018348623853212,,,,,,,,,big_pl,,,,1705.853700000003,,,,,,,,dim_pl,stems_all/12_2.PNG,,29,,,,,,,,001,,,,,1705.853600000009,,,stems_all/12_dim_sg.PNG,,,,,,,,,merosil,,,,,,,,,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,alt_image1_3,,,,,,,,,,,,,,1706.601200000003,,,,0,,,,,,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,,,,,,,,,116.27906976736315,zara_audio_files/merosil.wav,,501168,,,3,,,,,,,,,,,60472,
﻿,,,,,,,,,,,,,,dim_sg,,,big_sg,nem,,,,,1,,,,0,,,,,-0.22878440366972477,familiar,,,,,2023.2.2,,,1706.602,,,,,,berko,,,,,,,,,,,4,,0,,,,1,stems_all/2_dim_pl.PNG,,,stems_all/2.PNG,,,,,,,,,,,Win32,,,1.4135999999939486,,,,,,,0.20126146788990826,,,,,,,,,big_pl,,,,1708.5189000000062,,,,,,,,dim_pl,stems_all/2_2.PNG,,6,,,,,,,,001,,,,,1708.518800000012,,,stems_all/2_dim_sg.PNG,,,,,,,,,berkonem,,,,,,,,,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,alt_image1_3,,,,,,,,,,,,,,1709.2689000000062,,,,0,,,,,,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,,,,,,,,,116.27906976736315,zara_audio_files/berkonem.wav,,501168,,,4,,,,,,,,,,,60472,
﻿,,,,,,,,,,,,,,dim_sg,,,big_sg,sil,,,,,1,,,,0,,,,,-0.22878440366972477,familiar,,,,,2023.2.2,,,1709.269400000006,,,,,,bal,,,,,,,,,,,5,,0,,,,1,stems_all/1_dim_pl.PNG,,,stems_all/1.PNG,,,,,,,,,,,Win32,,,1.68180000001189,,,,,,,0.20126146788990826,,,,,,,,,big_pl,,,,1711.459300000012,,,,,,,,dim_pl,stems_all/1_2.PNG,,4,,,,,,,,001,,,,,1711.4592000000032,,,stems_all/1_dim_sg.PNG,,,,,,,,,balsil,,,,,,,,,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,alt_image1_3,,,,,,,,,,,,,,1712.2135,,,,0,,,,,,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,,,,,,,,,116.27906976736315,zara_audio_files/balsil.wav,,501168,,,5,,,,,,,,,,,60472,
﻿,,,,,,,,,,,,,,dim_sg,,,big_sg,none,,,,,1,,,,0,,,,,0.25974770642201833,novel,,,,,2023.2.2,,,1712.214100000009,,,,,,mero,,,,,,,,,,,6,,0,,,,1,stems_all/12_dim_pl.PNG,,,stems_all/12.PNG,,,,,,,,,,,Win32,,,1.9632000000030985,,,,,,,-0.23910550458715596,,,,,,,,,big_pl,,,,1714.688,,,,,,,,dim_pl,stems_all/12_2.PNG,,25,,,,,,,,001,,,,,1714.687900000006,,,stems_all/12_dim_sg.PNG,,,,,,,,,mero,,,,,,,,,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,prod_image1_5,,,,,,,,,,,,,,1715.4336000000092,,,,0,,,,,,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,,,,,,,,,116.27906976736315,zara_audio_files/mero.wav,,501168,,,6,,,,,,,,,,,60472,
﻿,,,,,,,,,,,,,,dim_sg,,,big_sg,dan,,,,,1,,,,0,,,,,-0.16857798165137614,familiar,,,,,2023.2.2,,,1715.4345,,,,,,berko,,,,,,,,,,,7,,0,,,,1,stems_all/2_dim_pl.PNG,,,stems_all/2.PNG,,,,,,,,,,,Win32,,,1.184899999991103,,,,,,,-0.3130733944954128,,,,,,,,,big_pl,,,,1717.124800000012,,,,,,,,dim_pl,stems_all/2_2.PNG,,7,,,,,,,,001,,,,,1717.1245000000001,,,stems_all/2_dim_sg.PNG,,,,,,,,,berkodan,,,,,,,,,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,alt_image2_3,,,,,,,,,,,,,,1717.8735000000001,,,,0,,,,,,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,,,,,,,,,116.27906976736315,zara_audio_files/berkodan.wav,,501168,,,7,,,,,,,,,,,60472,
﻿,,,,,,,,,,,,,,dim_sg,,,big_sg,shoon,,,,,1,,,,0,,,,,0.2677752293577982,familiar,,,,,2023.2.2,,,1717.874300000012,,,,,,bal,,,,,,,,,,,8,,0,,,,1,stems_all/1_dim_pl.PNG,,,stems_all/1.PNG,,,,,,,,,,,Win32,,,1.1327999999969052,,,,,,,0.28784403669724773,,,,,,,,,big_pl,,,,1719.5126000000091,,,,,,,,dim_pl,stems_all/1_2.PNG,,3,,,,,,,,001,,,,,1719.5125,,,stems_all/1_dim_sg.PNG,,,,,,,,,balshoon,,,,,,,,,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,prod_image2_3,,,,,,,,,,,,,,1720.257,,,,0,,,,,,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,,,,,,,,,116.27906976736315,zara_audio_files/balshoon.wav,,501168,,,8,,,,,,,,,,,60472,
﻿,,,,,,,,,,,,,,dim_sg,,,big_sg,dan,,,,,1,,,,0,,,,,-0.1834862385321101,familiar,,,,,2023.2.2,,,1720.257600000009,,,,,,kora,,,,,,,,,,,9,,0,,,,1,stems_all/3_dim_pl.PNG,,,stems_all/3.PNG,,,,,,,,,,,Win32,,,1.330500000000029,,,,,,,-0.0911697247706422,,,,,,,,,big_pl,,,,1722.0925000000002,,,,,,,,dim_pl,stems_all/3_2.PNG,,12,,,,,,,,001,,,,,1722.092300000012,,,stems_all/3_dim_sg.PNG,,,,,,,,,koradan,,,,,,,,,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,alt_image2_3,,,,,,,,,,,,,,1722.839600000009,,,,0,,,,,,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,,,,,,,,,116.27906976736315,zara_audio_files/koradan.wav,,501168,,,9,,,,,,,,,,,60472,
﻿,,,,,,,,,,,,,,dim_sg,,,big_sg,shoon,,,,,1,,,,0,,,,,0.2855504587155963,novel,,,,,2023.2.2,,,1722.841600000009,,,,,,mero,,,,,,,,,,,10,,0,,,,1,stems_all/12_dim_pl.PNG,,,stems_all/12.PNG,,,,,,,,,,,Win32,,,0.8461000000090735,,,,,,,0.2345183486238532,,,,,,,,,big_pl,,,,1724.195400000006,,,,,,,,dim_pl,stems_all/12_2.PNG,,28,,,,,,,,001,,,,,1724.195200000003,,,stems_all/12_dim_sg.PNG,,,,,,,,,meroshoon,,,,,,,,,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,prod_image2_3,,,,,,,,,,,,,,1724.9453000000121,,,,0,,,,,,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,,,,,,,,,116.27906976736315,zara_audio_files/meroshoon.wav,,501168,,,10,,,,,,,,,,,60472,
﻿,,,,,,,,,,,,,,dim_sg,,,big_sg,shoon,,,,,1,,,,0,,,,,0.26605504587155965,novel,,,,,2023.2.2,,,1724.9464000000062,,,,,,shinti,,,,,,,,,,,11,,0,,,,1,stems_all/14_dim_pl.PNG,,,stems_all/14.PNG,,,,,,,,,,,Win32,,,0.7395999999939704,,,,,,,0.22649082568807338,,,,,,,,,big_pl,,,,1726.1892000000032,,,,,,,,dim_pl,stems_all/14_2.PNG,,23,,,,,,,,001,,,,,1726.1892000000032,,,stems_all/14_dim_sg.PNG,,,,,,,,,shintishoon,,,,,,,,,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,prod_image2_3,,,,,,,,,,,,,,1726.9325000000001,,,,0,,,,,,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,,,,,,,,,116.27906976736315,zara_audio_files/shintishoon.wav,,501168,,,11,,,,,,,,,,,60472,
﻿,,,,,,,,,,,,,,dim_sg,,,big_sg,none,,,,,1,,,,0,,,,,0.26548165137614677,familiar,,,,,2023.2.2,,,1726.9330000000002,,,,,,kora,,,,,,,,,,,12,,0,,,,1,stems_all/3_dim_pl.PNG,,,stems_all/3.PNG,,,,,,,,,,,Win32,,,1.4500000000000455,,,,,,,-0.18405963302752293,,,,,,,,,big_pl,,,,1728.8980000000001,,,,,,,,dim_pl,stems_all/3_2.PNG,,10,,,,,,,,001,,,,,1728.897600000009,,,stems_all/3_dim_sg.PNG,,,,,,,,,kora,,,,,,,,,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,prod_image1_5,,,,,,,,,,,,,,1729.6411000000091,,,,0,,,,,,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,,,,,,,,,116.27906976736315,zara_audio_files/kora.wav,,501168,,,12,,,,,,,,,,,60472,
